Orientation Sensor Test

-0.22,0.18,0.00,  	0.00,-0.00,  	-0.26,-0.25,-0.26,-0.09,-0.08,-0.09,  	-0.00,0.00,0.00,25.25
-0.22,0.16,0.00,  	0.01,-0.00,  	-0.22,-0.22,-0.22,-0.26,-0.26,-0.26,  	-0.00,0.00,0.00,25.25
-0.22,0.16,0.00,  	0.01,-0.01,  	-0.14,-0.14,-0.14,0.03,0.03,0.03,  	-0.00,0.00,0.00,25.25
-0.23,0.16,0.00,  	0.01,-0.00,  	-0.20,-0.20,-0.20,-0.01,-0.01,-0.01,  	-0.00,0.00,0.00,25.25
-0.24,0.15,0.01,  	0.01,0.00,  	-0.25,-0.25,-0.25,-0.16,-0.15,-0.16,  	-0.00,0.00,0.00,25.25
-0.26,0.13,0.01,  	-0.00,0.01,  	-0.24,-0.24,-0.24,-0.16,-0.16,-0.16,  	-0.00,0.00,0.00,25.25
-0.27,0.13,0.01,  	0.00,-0.01,  	-0.24,-0.24,-0.24,0.10,0.10,0.10,  	-0.00,0.00,0.00,25.25
-0.27,0.15,0.01,  	0.01,-0.01,  	-0.01,-0.01,-0.01,0.27,0.27,0.27,  	-0.00,0.00,0.00,25.25
-0.27,0.14,0.01,  	0.01,-0.00,  	-0.15,-0.14,-0.15,-0.04,-0.04,-0.04,  	-0.00,0.00,0.00,25.25
-0.27,0.12,0.01,  	0.00,0.00,  	-0.02,-0.02,-0.02,-0.30,-0.30,-0.30,  	-0.00,0.00,0.00,25.25
-0.27,0.08,0.01,  	0.00,-0.01,  	-0.07,-0.07,-0.07,-0.48,-0.47,-0.48,  	-0.00,0.00,0.00,25.25
-0.26,0.06,0.01,  	0.00,0.00,  	0.03,0.02,0.03,-0.32,-0.32,-0.32,  	-0.00,0.00,0.00,25.25
-0.26,0.03,0.01,  	0.00,-0.00,  	-0.00,-0.00,-0.00,-0.44,-0.44,-0.44,  	-0.00,0.00,0.00,25.25
-0.26,-0.01,0.01,  	-0.00,-0.00,  	-0.05,-0.05,-0.05,-0.49,-0.49,-0.49,  	-0.00,-0.00,0.00,25.25
-0.26,-0.04,0.01,  	-0.00,-0.00,  	-0.13,-0.13,-0.13,-0.51,-0.51,-0.51,  	-0.00,-0.00,0.00,25.25
-0.26,-0.07,0.01,  	0.00,-0.01,  	-0.05,-0.05,-0.05,-0.53,-0.53,-0.53,  	-0.00,-0.00,0.00,25.25
-0.26,-0.08,0.01,  	0.00,0.00,  	-0.09,-0.09,-0.09,-0.22,-0.22,-0.22,  	-0.00,-0.00,0.00,25.25
-0.26,-0.09,0.01,  	0.00,-0.00,  	-0.14,-0.14,-0.14,-0.12,-0.12,-0.12,  	-0.00,-0.00,0.00,25.25
-0.26,-0.10,0.01,  	-0.00,-0.01,  	-0.15,-0.15,-0.15,-0.26,-0.26,-0.26,  	-0.00,-0.00,0.00,25.25
-0.26,-0.12,0.01,  	0.00,0.01,  	-0.14,-0.14,-0.14,-0.22,-0.22,-0.22,  	-0.00,-0.00,0.00,25.25
-0.24,-0.12,0.01,  	-0.00,-0.01,  	0.14,0.13,0.14,0.03,0.03,0.03,  	-0.00,-0.00,0.00,25.25
-0.23,-0.13,0.01,  	0.00,0.01,  	0.18,0.18,0.18,-0.22,-0.22,-0.22,  	-0.00,-0.00,0.00,25.25
-0.23,-0.15,0.01,  	0.00,-0.00,  	0.00,0.00,0.00,-0.26,-0.26,-0.26,  	-0.00,-0.00,0.00,25.25
-0.24,-0.16,0.00,  	0.00,0.00,  	-0.18,-0.17,-0.18,-0.20,-0.20,-0.20,  	-0.00,-0.00,0.00,25.25
-0.24,-0.16,0.00,  	-0.00,-0.01,  	-0.18,-0.18,-0.18,-0.20,-0.20,-0.20,  	-0.00,-0.00,0.00,25.25
-0.25,-0.17,0.00,  	-0.00,-0.00,  	-0.06,-0.06,-0.06,-0.11,-0.12,-0.11,  	-0.00,-0.00,0.00,25.25
-0.27,-0.18,0.00,  	-0.00,-0.00,  	-0.32,-0.32,-0.32,-0.18,-0.18,-0.18,  	-0.00,-0.00,0.00,25.25
-0.27,-0.17,0.00,  	0.00,0.01,  	-0.38,-0.38,-0.38,-0.21,-0.21,-0.21,  	-0.00,-0.00,0.00,25.25
-0.29,-0.18,0.01,  	-0.00,-0.01,  	-0.12,-0.14,-0.12,0.11,0.10,0.11,  	-0.00,-0.00,0.00,25.25
-0.30,-0.17,0.01,  	0.00,0.01,  	-0.27,-0.27,-0.27,-0.21,-0.21,-0.21,  	-0.01,-0.00,0.00,25.25
-0.30,-0.17,0.01,  	0.00,-0.00,  	-0.34,-0.34,-0.34,0.08,0.07,0.08,  	-0.01,-0.00,0.00,25.25
-0.31,-0.19,0.01,  	-0.00,-0.01,  	-0.09,-0.10,-0.09,-0.14,-0.13,-0.14,  	-0.01,-0.00,0.00,25.25
-0.33,-0.21,0.01,  	0.00,0.00,  	-0.20,-0.20,-0.20,-0.27,-0.26,-0.27,  	-0.01,-0.00,0.00,25.25
-0.36,-0.21,0.01,  	0.00,0.00,  	-0.62,-0.61,-0.62,-0.17,-0.18,-0.17,  	-0.01,-0.00,0.00,25.25
-0.41,-0.21,0.02,  	-0.00,-0.01,  	-0.81,-0.80,-0.81,-0.08,-0.09,-0.08,  	-0.01,-0.00,0.00,25.25
-0.47,-0.22,0.02,  	0.00,0.00,  	-0.82,-0.82,-0.82,-0.08,-0.08,-0.08,  	-0.01,-0.00,0.00,25.25
-0.55,-0.24,0.04,  	-0.00,-0.00,  	-1.01,-1.01,-1.01,-0.23,-0.23,-0.23,  	-0.01,-0.00,0.00,25.25
-0.62,-0.25,0.04,  	0.00,0.00,  	-1.25,-1.24,-1.25,-0.39,-0.38,-0.39,  	-0.01,-0.00,0.00,25.25
-0.69,-0.25,0.05,  	0.00,0.00,  	-1.25,-1.25,-1.25,-0.15,-0.16,-0.15,  	-0.01,-0.00,0.00,25.25
-0.77,-0.27,0.07,  	-0.00,-0.01,  	-1.51,-1.49,-1.50,-0.40,-0.39,-0.40,  	-0.01,-0.00,0.00,25.26
-0.86,-0.29,0.08,  	-0.02,-0.02,  	-1.53,-1.53,-1.53,-0.43,-0.42,-0.43,  	-0.01,-0.00,0.00,25.26
-0.96,-0.31,0.09,  	0.01,0.03,  	-1.59,-1.58,-1.59,-0.24,-0.25,-0.24,  	-0.02,-0.00,0.00,25.26
-1.06,-0.32,0.10,  	-0.01,-0.02,  	-1.74,-1.73,-1.74,-0.45,-0.44,-0.45,  	-0.02,-0.01,0.00,25.26
-1.17,-0.34,0.10,  	0.01,0.02,  	-2.00,-2.00,-2.00,-0.38,-0.37,-0.38,  	-0.02,-0.01,0.00,25.26
-1.29,-0.37,0.10,  	0.00,-0.01,  	-2.27,-2.25,-2.27,-0.48,-0.48,-0.48,  	-0.02,-0.01,0.00,25.27
-1.43,-0.37,0.10,  	0.01,0.01,  	-2.29,-2.29,-2.29,-0.49,-0.49,-0.49,  	-0.02,-0.01,0.00,25.27
-1.56,-0.40,0.12,  	-0.01,-0.02,  	-2.38,-2.37,-2.37,-0.16,-0.17,-0.16,  	-0.02,-0.01,0.00,25.27
-1.71,-0.44,0.14,  	0.00,0.01,  	-2.44,-2.44,-2.44,-0.58,-0.58,-0.58,  	-0.03,-0.01,0.00,25.27
-1.85,-0.43,0.15,  	-0.01,-0.01,  	-2.74,-2.74,-2.74,-0.12,-0.15,-0.12,  	-0.03,-0.01,0.00,25.28
-1.97,-0.43,0.16,  	0.01,0.01,  	-2.51,-2.52,-2.51,-0.06,-0.06,-0.06,  	-0.03,-0.01,0.00,25.27
-2.11,-0.45,0.18,  	-0.00,-0.00,  	-2.48,-2.48,-2.48,-0.06,-0.06,-0.06,  	-0.03,-0.01,0.00,25.27
-2.25,-0.48,0.20,  	0.00,0.00,  	-2.61,-2.60,-2.61,-0.41,-0.39,-0.41,  	-0.04,-0.01,0.00,25.27
-2.37,-0.49,0.20,  	0.00,0.00,  	-2.74,-2.74,-2.74,-0.61,-0.60,-0.61,  	-0.04,-0.01,0.00,25.28
-2.49,-0.50,0.21,  	-0.01,-0.01,  	-2.58,-2.58,-2.57,-0.27,-0.27,-0.27,  	-0.04,-0.01,0.00,25.27
-2.61,-0.55,0.21,  	-0.00,0.00,  	-2.62,-2.62,-2.62,-0.83,-0.80,-0.83,  	-0.05,-0.01,0.00,25.28
-2.75,-0.63,0.21,  	0.00,0.00,  	-2.63,-2.63,-2.62,-0.89,-0.88,-0.89,  	-0.05,-0.01,0.00,25.28
-2.90,-0.71,0.24,  	0.01,0.00,  	-2.92,-2.90,-2.91,-1.43,-1.40,-1.43,  	-0.05,-0.01,0.00,25.29
-3.05,-0.76,0.24,  	-0.01,-0.01,  	-3.15,-3.14,-3.14,-1.40,-1.40,-1.40,  	-0.05,-0.01,0.00,25.29
-3.18,-0.79,0.26,  	0.01,0.01,  	-2.88,-2.89,-2.87,-0.81,-0.81,-0.80,  	-0.06,-0.01,0.00,25.28
-3.28,-0.81,0.29,  	-0.01,-0.01,  	-2.61,-2.63,-2.61,-0.56,-0.57,-0.56,  	-0.06,-0.01,0.00,25.27
-3.39,-0.85,0.31,  	-0.02,-0.00,  	-2.59,-2.59,-2.58,-0.54,-0.54,-0.54,  	-0.06,-0.01,0.00,25.27
-3.52,-0.89,0.32,  	-0.00,0.00,  	-2.82,-2.81,-2.81,-0.78,-0.77,-0.78,  	-0.06,-0.01,0.00,25.28
-3.63,-0.91,0.34,  	0.01,0.00,  	-2.94,-2.93,-2.94,-0.87,-0.87,-0.87,  	-0.06,-0.02,0.00,25.28
-3.72,-0.94,0.35,  	-0.03,-0.01,  	-2.52,-2.53,-2.51,-0.70,-0.71,-0.70,  	-0.06,-0.02,0.00,25.27
-3.79,-0.96,0.35,  	-0.02,0.01,  	-2.42,-2.42,-2.42,-0.54,-0.55,-0.54,  	-0.07,-0.02,0.00,25.27
-3.89,-0.99,0.34,  	-0.02,0.00,  	-2.41,-2.41,-2.41,-0.53,-0.53,-0.53,  	-0.07,-0.02,0.00,25.27
-3.96,-1.02,0.34,  	0.00,0.01,  	-2.53,-2.53,-2.53,-0.78,-0.77,-0.78,  	-0.07,-0.02,0.00,25.27
-4.01,-1.05,0.35,  	0.01,0.00,  	-2.27,-2.28,-2.27,-0.73,-0.73,-0.73,  	-0.07,-0.02,0.00,25.27
-4.01,-1.05,0.35,  	0.00,0.00,  	-2.04,-2.04,-2.03,-0.79,-0.80,-0.79,  	-0.07,-0.02,0.00,25.27
-4.13,-1.10,0.35,  	0.01,0.00,  	-2.33,-2.32,-2.33,-0.62,-0.63,-0.62,  	-0.07,-0.02,0.00,25.27
-4.20,-1.14,0.37,  	0.01,0.00,  	-2.36,-2.35,-2.35,-0.60,-0.60,-0.60,  	-0.07,-0.02,0.00,25.27
-4.26,-1.18,0.39,  	-0.01,-0.01,  	-2.36,-2.36,-2.36,-0.98,-0.96,-0.98,  	-0.07,-0.02,0.00,25.27
-4.28,-1.17,0.40,  	-0.02,-0.00,  	-2.20,-2.20,-2.20,-0.92,-0.92,-0.92,  	-0.07,-0.02,0.00,25.27
-4.31,-1.17,0.40,  	0.00,-0.00,  	-1.74,-1.73,-1.74,-0.30,-0.30,-0.30,  	-0.08,-0.02,0.00,25.26
-4.32,-1.14,0.39,  	-0.00,-0.00,  	-1.62,-1.62,-1.62,0.04,0.02,0.04,  	-0.08,-0.02,0.00,25.26
-4.34,-1.13,0.39,  	-0.01,-0.00,  	-1.60,-1.60,-1.60,0.08,0.07,0.08,  	-0.08,-0.02,0.00,25.26
-4.36,-1.13,0.39,  	0.00,0.00,  	-1.67,-1.67,-1.67,-0.17,-0.15,-0.17,  	-0.08,-0.02,0.00,25.26
-4.39,-1.13,0.39,  	-0.01,-0.00,  	-1.59,-1.60,-1.59,-0.34,-0.33,-0.34,  	-0.08,-0.02,0.00,25.26
-4.39,-1.11,0.39,  	-0.02,-0.00,  	-1.48,-1.50,-1.48,-0.07,-0.09,-0.07,  	-0.08,-0.02,0.00,25.26
-4.40,-1.08,0.39,  	0.03,0.01,  	-1.61,-1.60,-1.61,-0.10,-0.10,-0.10,  	-0.08,-0.02,0.00,25.26
-4.44,-1.11,0.39,  	-0.00,-0.01,  	-1.63,-1.62,-1.62,-0.11,-0.11,-0.11,  	-0.08,-0.02,0.00,25.26
-4.47,-1.09,0.41,  	-0.03,-0.01,  	-1.90,-1.88,-1.90,-0.56,-0.54,-0.56,  	-0.08,-0.02,0.00,25.26
-4.48,-1.04,0.40,  	0.01,0.01,  	-1.85,-1.85,-1.85,-0.17,-0.19,-0.17,  	-0.08,-0.02,0.00,25.26
-4.49,-1.00,0.40,  	0.03,0.01,  	-1.66,-1.66,-1.66,0.17,0.19,0.17,  	-0.08,-0.02,0.00,25.26
-4.53,-0.96,0.40,  	-0.02,-0.02,  	-1.86,-1.85,-1.86,0.29,0.29,0.29,  	-0.08,-0.02,0.00,25.26
-4.55,-0.90,0.39,  	-0.03,-0.00,  	-1.88,-1.88,-1.88,0.31,0.31,0.31,  	-0.08,-0.02,0.00,25.26
