2.63,-2.23,0.78,-0.95,2.63,-2.23,0.00,25.26
2.56,-2.23,0.94,-1.28,2.59,-2.24,0.00,25.26
2.52,-2.23,0.97,-1.20,2.52,-2.23,0.00,25.26
2.51,-2.24,1.10,-1.37,2.51,-2.24,0.00,25.26
2.48,-2.25,1.15,-1.47,2.51,-2.24,0.00,25.26
2.46,-2.23,1.09,-1.46,2.48,-2.25,0.00,25.26
2.44,-2.20,1.13,-1.17,2.46,-2.23,0.00,25.26
2.44,-2.20,1.00,-0.89,2.44,-2.20,0.00,25.25
2.40,-2.18,0.90,-0.70,2.40,-2.18,0.00,25.25
2.32,-2.08,0.87,-0.59,2.36,-2.13,0.00,25.25
2.29,-2.08,0.75,-0.60,2.32,-2.08,0.00,25.25
2.23,-2.07,0.78,-0.91,2.29,-2.08,0.00,25.25
2.20,-2.06,0.70,-1.03,2.20,-2.06,0.00,25.25
2.17,-2.05,0.81,-1.07,2.17,-2.05,0.00,25.25
2.15,-2.03,0.83,-1.07,2.17,-2.05,0.00,25.25
2.12,-1.99,0.87,-0.91,2.15,-2.03,0.00,25.25
2.08,-1.93,0.81,-0.64,2.12,-1.99,0.00,25.25
2.06,-1.88,0.71,-0.32,2.06,-1.88,0.00,25.25
2.04,-1.82,0.83,-0.22,2.04,-1.82,0.00,25.25
1.99,-1.77,0.87,-0.19,2.04,-1.82,0.00,25.25
1.96,-1.70,0.70,-0.23,1.99,-1.77,0.00,25.25
1.91,-1.64,0.63,-0.09,1.96,-1.70,0.00,25.25
1.88,-1.58,0.50,-0.10,1.88,-1.58,0.00,25.25
1.84,-1.53,0.52,-0.05,1.84,-1.53,0.00,25.25
1.80,-1.50,0.52,-0.03,1.84,-1.53,0.00,25.25
1.77,-1.48,0.54,-0.41,1.80,-1.50,0.00,25.25
1.72,-1.48,0.50,-0.53,1.77,-1.48,0.00,25.25
1.67,-1.45,0.29,-0.56,1.67,-1.45,0.00,25.25
1.64,-1.42,0.41,-0.44,1.64,-1.42,0.00,25.25
1.62,-1.36,0.49,-0.43,1.64,-1.42,0.00,25.25
1.59,-1.32,0.60,-0.06,1.62,-1.36,0.00,25.25
1.55,-1.29,0.49,-0.13,1.59,-1.32,0.00,25.25
1.55,-1.29,0.54,-0.14,1.55,-1.29,0.00,25.25
1.54,-1.24,0.60,-0.26,1.54,-1.24,0.00,25.25
1.49,-1.19,0.55,-0.34,1.52,-1.22,0.00,25.25
1.47,-1.19,0.57,-0.25,1.49,-1.19,0.00,25.25
1.42,-1.18,0.46,-0.57,1.47,-1.19,0.00,25.25
1.40,-1.17,0.39,-0.54,1.40,-1.17,0.00,25.25
1.38,-1.18,0.43,-0.65,1.38,-1.18,0.00,25.25
1.35,-1.18,0.43,-0.74,1.38,-1.18,0.00,25.25
1.34,-1.15,0.47,-0.67,1.35,-1.18,0.00,25.25
1.30,-1.18,0.50,-0.36,1.34,-1.15,0.00,25.25
1.27,-1.21,0.25,-1.00,1.27,-1.21,0.00,25.25
1.24,-1.21,0.25,-0.97,1.24,-1.21,0.00,25.25
1.22,-1.21,0.28,-0.90,1.24,-1.21,0.00,25.25
1.20,-1.18,0.39,-0.66,1.22,-1.21,0.00,25.25
1.17,-1.17,0.43,-0.44,1.20,-1.18,0.00,25.25
1.13,-1.13,0.19,-0.32,1.13,-1.13,0.00,25.25
1.09,-1.13,0.08,-0.42,1.09,-1.13,0.00,25.25
1.03,-1.14,0.04,-0.54,1.09,-1.13,0.00,25.25
0.97,-1.10,-0.15,-0.69,1.03,-1.14,0.00,25.25
0.90,-1.04,-0.31,-0.29,0.97,-1.10,0.00,25.25
0.82,-1.04,-0.58,-0.19,0.82,-1.04,0.00,25.25
0.74,-0.98,-0.74,-0.04,0.74,-0.98,0.00,25.25
0.64,-0.93,-0.77,0.19,0.74,-0.98,0.00,25.25
0.54,-0.87,-1.00,0.14,0.64,-0.93,0.00,25.25
0.44,-0.85,-1.09,0.28,0.54,-0.87,0.00,25.25
0.33,-0.77,-1.34,0.31,0.33,-0.77,0.00,25.26
0.20,-0.68,-1.60,0.81,0.20,-0.68,0.00,25.26
0.10,-0.62,-1.71,0.95,0.20,-0.68,0.00,25.26
-0.01,-0.56,-1.53,0.58,0.10,-0.62,0.00,25.26
-0.12,-0.48,-1.55,0.56,-0.01,-0.56,0.00,25.26
-0.27,-0.40,-2.01,0.92,-0.27,-0.40,0.00,25.27
-0.41,-0.31,-2.27,1.02,-0.41,-0.31,0.00,25.27
-0.54,-0.24,-2.29,1.03,-0.41,-0.31,0.00,25.27
-0.67,-0.12,-2.25,1.01,-0.54,-0.24,0.00,25.27
-0.81,-0.03,-2.29,1.41,-0.67,-0.12,0.00,25.28
-0.81,-0.03,-2.59,1.29,-0.81,-0.03,0.00,25.28
-1.11,0.10,-2.84,1.08,-1.11,0.10,0.00,25.28
-1.24,0.21,-2.87,0.96,-1.11,0.10,0.00,25.28
-1.38,0.27,-2.75,1.41,-1.24,0.21,0.00,25.29
-1.54,0.31,-2.83,1.24,-1.38,0.27,0.00,25.28
-1.54,0.31,-3.08,0.87,-1.54,0.31,0.00,25.29
-1.68,0.35,-2.98,0.78,-1.68,0.35,0.00,25.28
-1.93,0.41,-2.99,0.73,-1.81,0.39,0.00,25.28
-2.04,0.43,-2.89,0.67,-1.93,0.41,0.00,25.28
-2.16,0.45,-2.84,0.52,-2.04,0.43,0.00,25.28
-2.27,0.48,-2.97,0.69,-2.27,0.48,0.00,25.28
-2.35,0.54,-2.81,0.90,-2.35,0.54,0.00,25.28
-2.43,0.58,-2.73,0.99,-2.35,0.54,0.00,25.28
-2.49,0.61,-2.54,0.97,-2.43,0.58,0.00,25.27
-2.53,0.62,-2.49,0.81,-2.49,0.61,0.00,25.27
