1.59,-0.32,0.18,0.07,1.59,-0.32,0.00,25.25
1.57,-0.29,0.25,0.16,1.57,-0.29,0.00,25.25
1.55,-0.26,0.30,0.25,1.55,-0.26,0.00,25.25
1.53,-0.23,0.35,0.39,1.53,-0.23,0.00,25.25
1.51,-0.19,0.31,0.47,1.51,-0.19,0.00,25.25
1.49,-0.16,0.29,0.39,1.49,-0.16,0.00,25.25
1.47,-0.13,0.25,0.35,1.47,-0.13,0.00,25.25
1.45,-0.12,0.23,0.31,1.45,-0.12,0.00,25.25
1.42,-0.09,0.18,0.29,1.42,-0.09,0.00,25.25
1.38,-0.08,0.13,0.26,1.38,-0.08,0.00,25.25
1.35,-0.08,0.09,0.13,1.35,-0.08,0.00,25.25
1.32,-0.06,0.08,0.23,1.32,-0.06,0.00,25.25
1.29,-0.04,0.06,0.26,1.29,-0.04,0.00,25.25
1.26,-0.02,0.03,0.28,1.26,-0.02,0.00,25.25
1.22,0.00,-0.02,0.32,1.22,0.00,0.00,25.25
1.19,0.03,-0.02,0.42,1.19,0.03,0.00,25.25
1.15,0.06,-0.05,0.42,1.15,0.06,0.00,25.25
1.12,0.08,-0.02,0.41,1.12,0.08,0.00,25.25
1.08,0.09,-0.08,0.31,1.08,0.09,0.00,25.25
1.06,0.09,-0.01,0.15,1.06,0.09,0.00,25.25
1.03,0.09,0.01,0.06,1.03,0.09,0.00,25.25
1.00,0.09,-0.02,0.00,1.00,0.09,0.00,25.25
0.94,0.07,-0.03,-0.04,0.94,0.07,0.00,25.25
0.92,0.05,-0.00,-0.16,0.92,0.05,0.00,25.25
0.91,0.03,0.04,-0.23,0.92,0.05,0.00,25.25
0.89,0.02,0.10,-0.23,0.91,0.03,0.00,25.25
0.88,-0.00,0.12,-0.28,0.89,0.02,0.00,25.25
0.86,-0.02,0.10,-0.30,0.86,-0.02,0.00,25.25
0.83,-0.02,0.07,-0.24,0.83,-0.02,0.00,25.25
0.82,-0.01,0.03,-0.18,0.83,-0.02,0.00,25.25
0.81,-0.02,0.06,-0.04,0.82,-0.01,0.00,25.25
0.79,-0.01,0.14,-0.02,0.81,-0.02,0.00,25.25
0.78,-0.01,0.16,-0.05,0.78,-0.01,0.00,25.25
0.78,0.00,0.18,-0.06,0.78,-0.01,0.00,25.25
0.77,-0.00,0.20,0.06,0.78,0.00,0.00,25.25
0.74,0.01,0.16,0.07,0.77,-0.00,0.00,25.25
0.73,0.02,0.10,0.09,0.74,0.01,0.00,25.25
0.72,0.01,0.09,0.06,0.72,0.01,0.00,25.25
0.70,0.02,0.03,0.01,0.70,0.02,0.00,25.25
0.68,0.03,-0.00,0.01,0.70,0.02,0.00,25.25
0.66,0.04,0.01,0.13,0.68,0.03,0.00,25.25
0.63,0.06,-0.00,0.12,0.66,0.04,0.00,25.25
0.62,0.08,-0.00,0.30,0.62,0.08,0.00,25.25
0.62,0.08,0.06,0.21,0.62,0.08,0.00,25.25
0.62,0.11,0.09,0.12,0.62,0.08,0.00,25.25
0.62,0.12,0.14,0.25,0.62,0.11,0.00,25.25
0.62,0.15,0.19,0.30,0.62,0.12,0.00,25.25
0.61,0.17,0.19,0.37,0.61,0.17,0.00,25.25
