-1.05,-1.99,-0.42,-0.57,-1.05,-1.99,0.00,25.25
-1.04,-1.98,-0.46,-0.76,-1.04,-1.98,0.00,25.25
-1.05,-1.95,-0.56,-0.69,-1.04,-1.96,0.00,25.25
-1.05,-1.95,-0.60,-0.86,-1.05,-1.95,0.00,25.25
-1.05,-1.95,-0.53,-0.96,-1.05,-1.95,0.00,25.25
-1.04,-1.94,-0.54,-1.07,-1.05,-1.95,0.00,25.25
-1.02,-1.91,-0.44,-0.84,-1.04,-1.94,0.00,25.25
-1.01,-1.89,-0.23,-0.64,-1.01,-1.89,0.00,25.25
-0.99,-1.88,-0.23,-0.65,-0.99,-1.88,0.00,25.25
-0.98,-1.86,-0.24,-0.64,-0.99,-1.88,0.00,25.25
-0.96,-1.87,-0.26,-0.72,-0.98,-1.86,0.00,25.25
-0.94,-1.87,-0.09,-0.89,-0.96,-1.87,0.00,25.25
-0.94,-1.87,-0.10,-1.12,-0.94,-1.87,0.00,25.25
-0.91,-1.88,-0.22,-1.17,-0.91,-1.88,0.00,25.25
-0.90,-1.87,-0.24,-1.22,-0.91,-1.88,0.00,25.25
-0.89,-1.85,-0.27,-0.83,-0.90,-1.87,0.00,25.25
-0.89,-1.83,-0.32,-0.59,-0.89,-1.85,0.00,25.25
-0.89,-1.83,-0.23,-0.42,-0.89,-1.83,0.00,25.25
-0.86,-1.77,-0.18,-0.54,-0.86,-1.77,0.00,25.25
-0.85,-1.74,-0.18,-0.58,-0.86,-1.77,0.00,25.25
-0.83,-1.72,-0.13,-0.17,-0.85,-1.74,0.00,25.25
-0.81,-1.71,0.02,-0.49,-0.83,-1.72,0.00,25.25
-0.81,-1.69,-0.32,-0.64,-0.81,-1.69,0.00,25.25
-0.80,-1.66,-0.21,-0.39,-0.80,-1.66,0.00,25.25
-0.78,-1.63,-0.18,-0.32,-0.80,-1.66,0.00,25.25
-0.77,-1.62,-0.04,-0.27,-0.78,-1.63,0.00,25.25
-0.77,-1.60,-0.18,-0.52,-0.77,-1.62,0.00,25.25
-0.76,-1.58,-0.23,-0.34,-0.76,-1.58,0.00,25.25
-0.76,-1.55,-0.32,-0.24,-0.76,-1.55,0.00,25.25
-0.76,-1.50,-0.35,-0.24,-0.76,-1.55,0.00,25.25
-0.76,-1.47,-0.32,0.03,-0.76,-1.50,0.00,25.25
-0.76,-1.43,-0.36,-0.02,-0.76,-1.47,0.00,25.25
-0.76,-1.42,-0.34,-0.46,-0.76,-1.42,0.00,25.25
-0.75,-1.38,-0.33,-0.56,-0.76,-1.42,0.00,25.25
-0.75,-1.34,-0.28,-0.10,-0.75,-1.38,0.00,25.25
-0.76,-1.31,-0.42,0.02,-0.75,-1.34,0.00,25.25
-0.75,-1.30,-0.35,-0.03,-0.76,-1.31,0.00,25.25
-0.75,-1.28,-0.36,-0.28,-0.75,-1.28,0.00,25.25
-0.76,-1.25,-0.35,-0.12,-0.76,-1.25,0.00,25.25
-0.75,-1.21,-0.36,-0.09,-0.76,-1.25,0.00,25.25
-0.75,-1.19,-0.37,-0.04,-0.75,-1.21,0.00,25.25
-0.76,-1.14,-0.39,-0.11,-0.75,-1.19,0.00,25.25
-0.76,-1.14,-0.68,0.15,-0.76,-1.14,0.00,25.25
-0.79,-1.07,-0.74,-0.03,-0.79,-1.07,0.00,25.25
-0.80,-1.05,-0.74,-0.07,-0.79,-1.07,0.00,25.25
-0.80,-1.00,-0.62,0.05,-0.80,-1.05,0.00,25.25
-0.82,-0.97,-0.61,0.34,-0.80,-1.00,0.00,25.25
-0.82,-0.97,-0.87,0.15,-0.82,-0.97,0.00,25.25
-0.87,-0.90,-1.01,0.10,-0.87,-0.90,0.00,25.25
-0.89,-0.84,-1.03,0.08,-0.87,-0.90,0.00,25.25
-0.91,-0.78,-0.84,0.64,-0.89,-0.84,0.00,25.25
-0.93,-0.73,-0.85,0.84,-0.91,-0.78,0.00,25.25
-0.93,-0.73,-1.08,0.36,-0.93,-0.73,0.00,25.25
-0.97,-0.69,-1.37,0.23,-0.97,-0.69,0.00,25.26
-1.05,-0.62,-1.45,0.23,-1.01,-0.66,0.00,25.26
-1.09,-0.54,-1.34,0.49,-1.05,-0.62,0.00,25.26
-1.13,-0.51,-1.41,1.09,-1.09,-0.54,0.00,25.26
-1.13,-0.51,-1.32,0.64,-1.13,-0.51,0.00,25.26
-1.16,-0.46,-1.30,0.85,-1.16,-0.46,0.00,25.26
-1.22,-0.34,-1.32,0.91,-1.20,-0.41,0.00,25.26
-1.25,-0.29,-1.13,1.20,-1.22,-0.34,0.00,25.26
-1.30,-0.25,-1.28,0.86,-1.25,-0.29,0.00,25.26
-1.35,-0.24,-1.56,0.25,-1.35,-0.24,0.00,25.26
-1.37,-0.24,-1.22,-0.02,-1.37,-0.24,0.00,25.25
-1.40,-0.22,-1.14,-0.06,-1.37,-0.24,0.00,25.25
