0.89,-2.91,0.64,-1.38,0.89,-2.91,0.00,25.27
0.92,-2.93,0.89,-1.87,0.92,-2.93,0.00,25.27
0.96,-2.98,1.00,-1.97,0.96,-2.98,0.00,25.27
0.98,-2.99,0.99,-2.05,0.98,-2.99,0.00,25.27
1.05,-3.01,1.03,-2.00,1.01,-3.00,0.00,25.27
1.08,-3.01,1.22,-1.99,1.05,-3.01,0.00,25.27
1.12,-2.97,1.24,-1.80,1.08,-3.01,0.00,25.26
1.12,-2.97,0.88,-1.18,1.12,-2.97,0.00,25.25
1.11,-2.93,0.76,-1.05,1.11,-2.93,0.00,25.25
1.12,-2.88,0.78,-1.03,1.12,-2.88,0.00,25.25
1.16,-2.83,0.98,-1.08,1.15,-2.85,0.00,25.26
1.18,-2.80,0.95,-1.23,1.16,-2.83,0.00,25.26
1.20,-2.76,1.10,-1.10,1.20,-2.76,0.00,25.26
1.24,-2.71,1.30,-0.92,1.24,-2.71,0.00,25.26
1.26,-2.68,1.37,-0.87,1.24,-2.71,0.00,25.26
1.27,-2.63,1.15,-0.94,1.26,-2.68,0.00,25.26
1.28,-2.56,1.02,-0.82,1.27,-2.63,0.00,25.25
1.28,-2.50,0.81,-0.42,1.28,-2.50,0.00,25.25
1.28,-2.43,0.73,-0.39,1.28,-2.43,0.00,25.25
1.28,-2.39,0.72,-0.41,1.28,-2.43,0.00,25.25
1.27,-2.32,0.71,-0.57,1.28,-2.39,0.00,25.25
1.25,-2.25,0.62,-0.29,1.27,-2.32,0.00,25.25
1.22,-2.18,0.41,-0.18,1.25,-2.25,0.00,25.25
1.20,-2.11,0.32,-0.10,1.20,-2.11,0.00,25.25
1.18,-2.03,0.30,-0.09,1.20,-2.11,0.00,25.25
1.15,-1.96,0.32,-0.02,1.18,-2.03,0.00,25.25
1.12,-1.90,0.25,0.11,1.15,-1.96,0.00,25.25
1.11,-1.84,0.33,-0.10,1.11,-1.84,0.00,25.25
1.08,-1.79,0.27,-0.13,1.08,-1.79,0.00,25.25
1.06,-1.70,0.23,-0.14,1.08,-1.79,0.00,25.25
1.04,-1.64,0.25,0.19,1.06,-1.70,0.00,25.25
1.02,-1.56,0.26,0.15,1.04,-1.64,0.00,25.25
